grid_id_encoded,temp,wspd,rhum,brightness,frp,confidence,fire_occurred
77,28.7,11.0,50,301.16,0.41,n,1
78,28.7,11.0,50,307.43,3.77,n,1
78,28.7,11.0,50,318.95,2.3,n,1
77,28.7,11.0,50,317.3,2.37,n,1
77,28.7,11.0,50,303.86,0.66,n,1
78,28.7,11.0,50,332.04,5.42,n,1
77,28.7,11.0,50,339.65,2.37,n,1
78,28.7,11.0,50,316.53,1.72,n,1
78,28.7,11.0,50,314.78,1.44,n,1
78,28.7,11.0,50,306.81,1.44,n,1
78,28.7,11.0,50,314.78,2.57,n,1
77,28.7,11.0,50,307.19,1.58,n,1
77,28.7,11.0,50,310.2,2.41,n,1
77,28.7,11.0,50,325.24,3.02,n,1
78,28.7,11.0,50,312.31,3.24,n,1
78,28.7,11.0,50,303.52,1.24,n,1
78,28.7,11.0,50,303.83,1.24,n,1
78,28.7,11.0,50,307.3,0.75,n,1
78,28.7,11.0,50,311.58,1.24,n,1
78,28.7,11.0,50,311.4,2.96,n,1
78,28.7,11.0,50,325.39,1.24,n,1
78,28.7,11.0,50,336.19,2.96,n,1
93,28.7,11.0,50,306.23,0.97,n,1
93,28.7,11.0,50,312.88,0.88,n,1
160,19.4,12.2,50,308.85,1.81,n,1
44,26.3,10.8,50,305.85,0.69,n,1
80,26.3,10.8,50,313.36,1.41,n,1
114,33.8,17.6,50,308.64,1.6,n,1
114,26.3,10.8,50,302.9,1.29,n,1
78,29.6,6.1,50,308.83,1.3,n,1
77,28.7,11.0,50,302.23,0.41,n,1
78,29.6,6.1,50,341.52,6.03,n,1
78,29.6,6.1,50,338.02,6.03,n,1
78,28.7,11.0,50,310.78,1.58,n,1
78,28.7,11.0,50,306.33,2.3,n,1
77,28.7,11.0,50,304.06,2.37,n,1
77,28.7,11.0,50,307.72,2.37,n,1
78,29.6,6.1,50,345.0,5.42,n,1
78,28.7,11.0,50,337.39,5.42,n,1
78,28.7,11.0,50,320.99,1.58,n,1
78,28.7,11.0,50,339.14,3.77,n,1
78,28.7,11.0,50,351.31,3.77,n,1
78,28.7,11.0,50,317.75,1.58,n,1
78,28.7,11.0,50,308.63,1.58,n,1
78,28.7,11.0,50,304.98,3.77,n,1
78,26.3,10.8,50,353.81,17.63,n,1
78,28.7,11.0,50,354.34,36.87,n,1
77,28.7,11.0,50,354.58,29.55,n,1
77,28.7,11.0,50,349.33,39.75,n,1
78,28.7,11.0,50,343.2,17.63,l,1
78,28.7,11.0,50,354.95,17.63,n,1
78,28.7,11.0,50,340.62,8.73,l,1
77,28.7,11.0,50,349.18,29.55,n,1
77,28.7,11.0,50,349.9,39.75,n,1
78,29.6,6.1,50,339.25,4.65,l,1
78,28.7,11.0,50,349.05,19.51,n,1
78,29.6,6.1,50,353.46,17.63,n,1
81,24.6,10.1,50,305.26,0.76,n,1
98,24.6,10.1,50,307.68,0.77,n,1
98,24.6,10.1,50,308.91,1.52,n,1
114,34.5,15.8,50,310.23,1.15,n,1
78,28.3,5.8,50,302.86,1.05,n,1
78,24.6,10.1,50,311.2,1.22,n,1
78,26.5,10.3,50,307.96,1.23,n,1
78,28.3,5.8,50,315.71,1.05,n,1
78,26.5,10.3,50,314.92,1.22,n,1
78,26.5,10.3,50,310.61,1.23,n,1
78,26.5,10.3,50,330.55,3.15,n,1
77,26.5,10.3,50,306.01,1.23,n,1
77,26.5,10.3,50,312.42,0.98,n,1
78,26.5,10.3,50,327.1,3.15,n,1
77,26.5,10.3,50,306.89,3.05,n,1
77,26.5,10.3,50,336.89,3.05,n,1
77,26.5,10.3,50,328.74,4.94,n,1
77,26.5,10.3,50,319.96,3.05,n,1
77,26.5,10.3,50,329.28,3.05,n,1
77,26.5,10.3,50,305.52,1.54,n,1
77,26.5,10.3,50,304.63,1.85,n,1
77,26.5,10.3,50,335.97,1.85,n,1
78,26.5,10.3,50,310.81,0.66,n,1
78,26.5,10.3,50,318.73,2.03,n,1
150,19.9,13.0,50,299.53,0.94,n,1
152,22.8,8.3,50,308.43,1.83,n,1
78,26.5,10.3,50,316.01,1.43,n,1
157,22.8,8.3,50,303.66,2.04,n,1
44,22.1,9.0,50,305.09,0.98,n,1
44,22.1,9.0,50,303.65,1.18,n,1
53,22.1,9.0,50,305.24,0.46,n,1
98,22.1,9.0,50,303.61,0.39,n,1
98,22.1,9.0,50,305.4,0.44,n,1
78,26.4,5.8,50,302.38,2.74,n,1
78,22.1,9.0,50,333.79,2.74,n,1
78,23.9,9.2,50,311.97,3.82,n,1
114,22.1,9.0,50,312.71,0.98,n,1
78,23.9,9.2,50,318.89,1.87,n,1
78,23.9,9.2,50,310.55,1.87,n,1
160,20.1,14.0,50,301.06,1.27,n,1
152,22.7,9.4,50,300.44,0.88,n,1
33,23.6,10.4,50,299.76,0.52,n,1
44,23.6,10.4,50,303.45,0.49,n,1
80,23.6,10.4,50,299.22,0.59,n,1
80,23.6,10.4,50,297.89,0.73,n,1
98,23.6,10.4,50,301.37,0.42,n,1
160,20.1,14.0,50,300.19,0.9,n,1
157,22.7,9.4,50,301.48,1.06,n,1
44,23.6,10.4,50,305.77,0.61,n,1
44,23.6,10.4,50,310.03,0.79,n,1
98,23.6,10.4,50,307.54,1.04,n,1
117,23.6,10.4,50,302.78,0.29,n,1
114,23.6,10.4,50,306.85,0.54,n,1
53,22.9,11.5,50,301.74,0.37,n,1
44,22.9,11.5,50,313.64,1.34,n,1
80,22.9,11.5,50,310.27,1.22,n,1
160,19.7,14.8,50,303.68,0.82,n,1
114,22.9,11.5,50,312.15,0.97,n,1
98,22.9,11.5,50,310.06,1.01,n,1
114,23.1,10.8,50,310.22,1.27,n,1
98,23.1,10.8,50,315.95,1.33,n,1
107,19.1,11.9,50,302.01,0.46,n,1
53,23.1,10.8,50,305.25,0.64,n,1
80,23.1,10.8,50,319.46,1.58,n,1
36,31.5,18.0,50,303.42,0.6,n,1
44,23.1,10.8,50,316.11,1.03,n,1
8,18.5,8.3,50,308.1,0.71,n,1
166,22.8,11.2,50,304.01,0.89,n,1
160,20.6,14.8,50,306.39,1.93,n,1
157,22.8,11.2,50,307.23,1.16,n,1
152,22.8,11.2,50,303.95,0.63,n,1
150,20.6,14.8,50,300.7,0.47,n,1
114,31.5,18.0,50,313.11,0.63,n,1
44,23.1,10.8,50,333.44,1.82,l,1
114,23.3,10.1,50,314.11,1.42,n,1
99,18.4,11.5,50,299.73,0.43,n,1
98,23.3,10.1,50,315.64,0.94,n,1
134,23.1,8.3,50,309.6,0.95,n,1
152,23.1,8.3,50,308.76,1.23,n,1
98,23.3,10.1,50,307.33,0.58,n,1
150,20.8,11.2,50,301.22,0.37,n,1
144,23.1,8.3,50,307.85,0.69,n,1
151,23.1,8.3,50,301.89,0.6,n,1
157,23.1,8.3,50,308.69,1.83,n,1
160,20.8,11.2,50,303.91,1.14,n,1
8,20.3,6.1,50,305.32,0.64,n,1
13,23.3,10.1,50,303.22,0.59,n,1
36,31.4,13.3,50,305.91,0.68,n,1
53,23.3,10.1,50,306.34,0.4,n,1
44,23.3,10.1,50,321.78,1.54,n,1
80,23.3,10.1,50,318.83,1.48,n,1
114,31.1,17.6,50,300.22,0.51,n,1
80,25.0,8.3,50,304.05,0.77,n,1
144,22.6,7.9,50,304.45,0.52,n,1
98,25.0,8.3,50,302.33,0.45,n,1
80,25.0,8.3,50,303.07,0.95,n,1
44,25.0,8.3,50,306.07,0.75,n,1
44,25.0,8.3,50,299.63,0.67,n,1
44,27.8,8.3,50,309.46,1.59,n,1
80,27.8,8.3,50,311.02,1.08,n,1
98,27.8,8.3,50,304.14,0.91,n,1
98,27.8,8.3,50,307.85,1.83,n,1
80,27.8,8.3,50,310.28,0.66,n,1
44,27.8,8.3,50,302.23,0.86,n,1
114,31.8,15.1,50,303.23,1.37,n,1
161,22.8,8.6,50,331.46,1.05,l,1
80,26.2,9.4,50,313.17,1.25,n,1
53,26.2,9.4,50,303.09,0.67,n,1
157,23.5,8.6,50,304.31,1.61,n,1
160,20.7,12.2,50,306.18,1.56,n,1
8,24.6,4.0,50,303.76,0.72,n,1
13,26.2,9.4,50,304.24,0.32,n,1
44,26.2,9.4,50,322.11,2.15,n,1
114,32.9,13.7,50,306.66,0.98,n,1
114,26.2,9.4,50,302.54,0.98,n,1
134,23.5,8.6,50,308.35,1.05,n,1
150,20.7,12.2,50,299.4,0.33,n,1
98,26.2,9.4,50,314.63,1.49,n,1
144,23.5,8.6,50,306.89,1.28,n,1
160,21.2,13.3,50,311.36,1.44,n,1
117,26.2,10.1,50,303.41,0.32,n,1
44,26.2,10.1,50,312.03,1.2,n,1
80,26.2,10.1,50,316.05,1.17,n,1
53,26.2,10.1,50,305.31,0.64,n,1
98,26.2,10.1,50,303.01,0.4,n,1
98,26.2,10.1,50,307.19,0.42,n,1
98,26.2,10.1,50,318.65,1.3,n,1
114,26.2,10.1,50,318.04,2.05,n,1
144,23.6,7.9,50,305.65,0.49,n,1
152,23.6,7.9,50,305.75,0.8,n,1
142,23.6,7.9,50,300.38,0.38,n,1
134,23.6,7.9,50,310.17,0.83,n,1
8,24.7,5.8,50,305.54,0.73,n,1
163,21.2,13.3,50,303.07,0.74,n,1
157,23.6,7.9,50,306.24,1.12,n,1
44,26.0,9.0,50,313.25,2.04,n,1
160,20.7,13.3,50,305.35,1.97,n,1
98,26.0,9.0,50,303.91,0.43,n,1
80,26.0,9.0,50,300.17,0.3,n,1
80,26.0,9.0,50,308.09,0.99,n,1
144,25.1,8.6,50,307.77,1.26,n,1
157,25.1,8.6,50,305.08,1.43,n,1
160,20.7,13.3,50,303.27,1.08,n,1
98,26.0,9.0,50,314.39,0.97,n,1
114,26.0,9.0,50,309.82,1.33,n,1
114,33.5,15.5,50,313.46,1.09,n,1
44,26.0,9.0,50,336.9,4.93,l,1
144,25.1,8.6,50,332.13,2.17,l,1
152,25.0,10.4,50,305.42,1.0,n,1
157,25.0,10.4,50,306.03,1.33,n,1
160,20.1,16.6,50,303.83,1.22,n,1
166,25.0,10.4,50,301.29,0.25,n,1
13,26.6,9.4,50,302.18,0.18,n,1
44,26.6,9.4,50,310.46,0.91,n,1
80,26.6,9.4,50,306.76,1.09,n,1
98,26.6,9.4,50,301.65,0.24,n,1
98,26.6,9.4,50,310.99,0.6,n,1
114,34.0,19.4,50,301.56,0.7,n,1
144,25.0,10.4,50,301.75,0.64,n,1
152,25.0,10.4,50,303.83,1.0,n,1
157,25.0,10.4,50,300.05,1.36,n,1
44,26.6,9.4,50,300.5,0.85,n,1
114,26.9,9.4,50,302.37,1.13,n,1
80,26.9,9.4,50,303.33,1.2,n,1
80,26.9,9.4,50,302.5,0.73,n,1
157,24.7,9.4,50,302.29,0.66,n,1
44,26.9,9.4,50,307.74,0.7,n,1
44,25.8,11.2,50,314.57,2.3,n,1
134,23.7,8.6,50,306.95,0.38,n,1
144,23.7,8.6,50,304.11,0.83,n,1
166,23.7,8.6,50,303.62,0.69,n,1
166,23.7,8.6,50,303.86,0.81,n,1
80,25.8,11.2,50,314.36,1.47,n,1
98,25.8,11.2,50,310.54,1.23,n,1
114,32.2,22.7,50,313.92,2.1,n,1
114,25.8,11.2,50,313.11,1.16,n,1
152,21.8,7.9,50,302.64,0.38,n,1
114,27.9,20.2,50,312.64,0.99,n,1
98,23.1,12.2,50,314.25,0.96,n,1
98,23.1,12.2,50,303.01,0.48,n,1
53,23.1,12.2,50,308.12,0.47,n,1
80,23.1,12.2,50,309.96,0.73,n,1
44,23.1,12.2,50,319.25,0.8,n,1
8,19.9,7.9,50,307.78,0.65,n,1
166,21.8,7.9,50,301.13,0.7,n,1
157,21.8,7.9,50,306.43,0.85,n,1
144,21.8,7.9,50,303.98,0.46,n,1
152,21.8,7.9,50,305.22,1.32,n,1
149,19.3,13.0,50,300.39,0.19,n,1
134,21.8,7.9,50,311.11,0.86,n,1
114,23.0,9.7,50,310.15,1.8,n,1
98,23.0,9.7,50,317.04,1.3,n,1
98,23.0,9.7,50,313.24,1.05,n,1
152,21.6,9.0,50,302.18,0.71,n,1
157,21.6,9.0,50,305.75,1.71,n,1
166,21.6,9.0,50,302.9,0.82,n,1
8,18.7,9.4,50,304.07,0.43,n,1
13,23.0,9.7,50,299.55,0.43,n,1
36,26.5,23.0,50,301.75,0.6,n,1
44,23.0,9.7,50,316.14,1.94,n,1
80,23.0,9.7,50,302.91,0.76,n,1
98,23.0,9.7,50,304.1,0.42,n,1
134,21.6,9.0,50,312.79,1.32,n,1
144,21.6,9.0,50,304.13,1.06,n,1
44,23.4,9.0,50,307.28,1.22,n,1
160,18.3,13.7,50,302.36,1.04,n,1
144,21.4,10.1,50,304.54,0.85,n,1
134,21.4,10.1,50,301.35,0.7,n,1
114,27.6,21.2,50,300.17,1.01,n,1
80,23.4,9.0,50,301.48,0.8,n,1
98,23.4,9.0,50,299.23,0.57,n,1
114,27.6,21.2,50,303.72,1.45,n,1
98,23.4,9.0,50,297.9,0.68,n,1
44,23.7,7.9,50,302.92,0.79,n,1
160,18.6,13.0,50,303.75,1.34,n,1
80,23.7,7.9,50,299.13,0.54,n,1
114,28.0,17.3,50,299.69,0.96,n,1
114,28.0,17.3,50,299.43,0.83,n,1
157,20.8,9.0,50,302.66,1.28,n,1
160,18.6,13.0,50,304.14,1.11,n,1
134,20.8,9.0,50,299.44,0.48,n,1
114,28.0,17.3,50,308.68,0.81,n,1
134,20.8,9.0,50,299.6,0.41,n,1
80,23.7,7.9,50,307.19,0.89,n,1
144,20.8,9.0,50,300.56,0.57,n,1
157,20.8,9.0,50,302.76,0.99,n,1
98,23.7,7.9,50,301.63,0.89,n,1
160,18.6,13.0,50,303.04,1.33,n,1
98,23.7,7.9,50,308.53,0.67,n,1
98,23.7,7.9,50,300.5,0.22,n,1
44,23.7,7.9,50,304.67,0.66,n,1
44,23.7,7.9,50,305.27,0.6,n,1
117,23.7,7.9,50,302.27,0.3,n,1
80,24.0,8.6,50,314.19,1.35,n,1
25,25.7,7.9,50,305.36,0.88,n,1
53,24.0,8.6,50,298.81,0.41,n,1
8,23.4,5.8,50,299.31,0.22,n,1
98,24.0,8.6,50,309.76,1.15,n,1
114,28.4,10.8,50,312.93,1.41,n,1
44,24.0,8.6,50,315.4,1.93,n,1
144,20.9,8.3,50,306.11,1.23,n,1
160,18.2,11.2,50,304.33,0.77,n,1
160,18.2,11.2,50,305.76,1.24,n,1
114,30.0,9.7,50,323.75,2.04,n,1
98,24.2,10.1,50,320.5,1.59,n,1
98,24.2,10.1,50,308.48,0.64,n,1
53,24.2,10.1,50,308.62,0.43,n,1
80,24.2,10.1,50,320.24,1.36,n,1
36,30.0,9.7,50,302.58,0.55,n,1
134,21.6,7.9,50,312.4,1.07,n,1
152,21.6,7.9,50,302.72,0.98,n,1
152,21.6,7.9,50,305.82,0.69,n,1
144,21.6,7.9,50,312.74,0.61,n,1
157,21.6,7.9,50,302.9,1.27,n,1
44,24.2,10.1,50,306.27,0.81,n,1
44,24.2,10.1,50,306.83,0.81,n,1
13,24.2,10.1,50,300.33,0.46,n,1
12,24.2,10.1,50,299.43,0.15,n,1
8,24.6,4.3,50,309.03,0.41,n,1
98,27.1,8.3,50,316.18,1.08,n,1
134,23.8,9.0,50,311.44,0.82,n,1
142,23.8,9.0,50,303.24,0.33,n,1
152,23.8,9.0,50,305.09,1.11,n,1
144,23.8,9.0,50,302.37,0.61,n,1
157,23.8,9.0,50,309.08,1.39,n,1
160,19.5,12.6,50,308.79,2.03,n,1
166,23.8,9.0,50,303.21,0.46,n,1
8,26.6,7.6,50,309.17,0.66,n,1
8,26.6,7.6,50,308.61,0.77,n,1
13,27.1,8.3,50,304.73,0.29,n,1
36,30.5,10.4,50,306.86,0.41,n,1
44,27.1,8.3,50,314.53,1.67,n,1
80,27.1,8.3,50,314.26,0.92,n,1
53,27.1,8.3,50,308.96,0.58,n,1
98,27.1,8.3,50,306.47,0.55,n,1
114,27.1,8.3,50,310.43,1.07,n,1
114,30.5,10.4,50,306.08,0.36,n,1
98,27.8,7.9,50,302.13,0.46,n,1
134,24.3,10.1,50,308.26,0.44,n,1
144,24.3,10.1,50,308.49,0.97,n,1
144,24.3,10.1,50,310.04,0.97,n,1
13,27.8,7.9,50,305.04,0.25,n,1
157,24.3,10.1,50,304.34,1.8,n,1
98,27.8,7.9,50,309.25,0.84,n,1
98,27.8,7.9,50,311.27,1.06,n,1
114,30.7,16.6,50,308.93,1.02,n,1
8,28.6,9.4,50,302.87,0.52,n,1
160,20.1,13.7,50,306.64,1.45,n,1
134,24.3,10.1,50,307.64,0.99,n,1
13,27.8,7.9,50,304.47,0.41,n,1
44,27.8,7.9,50,306.1,0.93,n,1
80,27.8,7.9,50,305.3,0.64,n,1
114,31.7,13.7,50,301.61,0.8,n,1
134,24.0,9.7,50,299.75,0.29,n,1
152,24.0,9.7,50,303.36,0.84,n,1
160,19.5,13.0,50,306.04,1.23,n,1
160,19.5,13.0,50,306.17,1.3,n,1
44,27.8,9.0,50,309.41,0.9,n,1
44,27.8,9.0,50,306.58,1.03,n,1
80,27.8,9.0,50,305.36,0.81,n,1
98,27.8,9.0,50,304.54,0.83,n,1
98,27.8,9.0,50,305.76,1.16,n,1
114,31.7,13.7,50,304.85,0.84,n,1
80,27.8,9.0,50,300.4,0.94,n,1
134,24.5,9.0,50,299.16,0.31,n,1
44,28.6,9.0,50,311.83,1.62,n,1
144,24.5,9.0,50,299.05,0.79,n,1
114,28.6,9.0,50,303.69,0.93,n,1
114,28.6,9.0,50,305.07,1.02,n,1
80,28.6,9.0,50,300.7,1.3,n,1
9,30.7,9.0,50,342.21,47.0,n,1
10,30.7,9.0,50,367.0,47.0,h,1
98,27.0,10.1,50,304.77,1.05,n,1
134,22.8,9.4,50,310.22,1.1,n,1
144,22.8,9.4,50,306.34,1.35,n,1
157,22.8,9.4,50,305.18,1.51,n,1
8,28.7,7.9,50,304.45,0.73,n,1
41,27.0,10.1,50,311.11,1.21,n,1
44,27.0,10.1,50,313.24,1.56,n,1
80,27.0,10.1,50,319.52,1.23,n,1
134,22.8,9.4,50,307.91,0.77,n,1
98,27.0,10.1,50,310.96,1.72,n,1
114,33.1,18.0,50,315.52,1.94,n,1
98,25.4,10.8,50,320.67,1.59,n,1
134,22.2,9.4,50,310.24,0.52,n,1
150,22.2,10.4,50,304.51,0.46,n,1
144,22.2,9.4,50,311.4,0.82,n,1
157,22.2,9.4,50,305.71,1.45,n,1
160,22.2,10.4,50,309.35,1.32,n,1
8,22.3,5.4,50,306.44,0.72,n,1
44,25.4,10.8,50,316.56,1.3,n,1
80,25.4,10.8,50,318.14,1.06,n,1
53,25.4,10.8,50,307.1,0.51,n,1
98,25.4,10.8,50,307.72,0.49,n,1
114,25.4,10.8,50,316.82,1.76,n,1
98,24.1,10.1,50,302.55,0.96,n,1
13,24.1,10.1,50,299.92,0.55,n,1
44,24.1,10.1,50,312.01,1.59,n,1
44,24.1,10.1,50,311.37,0.76,n,1
98,24.1,10.1,50,302.06,0.46,n,1
98,24.1,10.1,50,301.51,0.48,n,1
114,24.1,10.1,50,310.33,1.27,n,1
44,24.1,10.1,50,335.0,1.89,l,1
8,21.1,4.7,50,301.14,0.33,n,1
13,24.1,10.1,50,303.1,0.24,n,1
80,24.1,10.1,50,309.76,0.7,n,1
53,24.1,10.1,50,299.86,0.33,n,1
44,24.1,10.1,50,299.71,0.57,n,1
152,22.5,8.6,50,303.62,0.73,n,1
98,24.1,10.1,50,300.89,0.21,n,1
44,24.1,10.1,50,314.48,0.74,n,1
98,24.1,10.1,50,303.94,0.61,n,1
114,24.1,10.1,50,300.32,0.83,n,1
80,24.1,10.1,50,299.09,0.42,n,1
144,22.9,7.2,50,306.41,0.63,n,1
134,22.9,7.2,50,300.01,0.43,n,1
114,25.4,9.4,50,300.88,0.96,n,1
44,25.4,9.4,50,303.04,0.17,n,1
44,25.4,9.4,50,308.38,0.97,n,1
80,25.4,9.4,50,303.1,1.1,n,1
144,22.9,7.2,50,303.87,0.75,n,1
157,22.9,7.2,50,306.09,1.02,n,1
98,26.2,7.9,50,310.4,1.1,n,1
114,26.2,7.9,50,307.41,0.36,n,1
114,26.2,7.9,50,308.89,1.52,n,1
98,26.2,7.9,50,304.3,0.3,n,1
53,26.2,7.9,50,301.74,0.32,n,1
80,26.2,7.9,50,311.83,1.47,n,1
44,26.2,7.9,50,309.52,1.92,n,1
13,26.2,7.9,50,303.58,0.38,n,1
144,23.7,7.2,50,308.0,0.58,n,1
134,23.7,7.2,50,309.87,0.85,n,1
152,24.3,7.9,50,305.14,1.15,n,1
134,24.3,7.9,50,314.74,1.01,n,1
114,26.2,8.3,50,312.46,0.87,n,1
98,26.2,8.3,50,312.9,0.97,n,1
53,26.2,8.3,50,307.04,0.4,n,1
80,26.2,8.3,50,308.7,0.84,n,1
36,30.0,22.3,50,305.38,0.47,n,1
44,26.2,8.3,50,312.26,0.63,n,1
13,26.2,8.3,50,304.33,0.45,n,1
8,23.8,6.8,50,307.26,0.39,n,1
7,21.2,14.4,50,303.02,0.37,n,1
163,21.2,14.4,50,303.04,0.88,n,1
160,21.2,14.4,50,310.66,1.7,n,1
144,24.3,7.9,50,313.78,0.68,n,1
44,26.2,8.3,50,333.23,1.39,l,1
114,30.0,22.3,50,340.82,5.19,l,1
80,26.2,8.3,50,335.55,3.13,l,1
44,25.2,11.5,50,319.71,1.73,n,1
53,25.2,11.5,50,302.27,0.68,n,1
114,28.4,20.2,50,311.93,1.66,n,1
80,25.2,11.5,50,312.74,1.49,n,1
98,25.2,11.5,50,312.04,1.22,n,1
134,23.4,9.4,50,315.4,1.31,n,1
8,23.2,5.8,50,304.35,0.22,n,1
157,23.4,9.4,50,308.51,1.75,n,1
144,23.4,9.4,50,313.42,1.61,n,1
152,23.4,9.4,50,308.25,1.39,n,1
44,24.8,9.0,50,308.21,1.57,n,1
134,23.4,9.4,50,301.28,0.6,n,1
134,23.4,9.4,50,303.63,0.42,n,1
144,23.4,9.4,50,302.92,1.25,n,1
160,21.6,11.2,50,305.79,2.05,n,1
114,24.8,9.0,50,301.99,0.97,n,1
114,27.6,19.4,50,304.33,1.41,n,1
144,23.6,7.9,50,301.9,0.46,n,1
144,23.6,7.9,50,302.0,0.52,n,1
160,21.6,9.7,50,305.46,1.78,n,1
44,25.7,8.3,50,306.05,0.53,n,1
44,25.7,8.3,50,306.71,0.88,n,1
44,25.7,8.3,50,302.18,0.68,n,1
98,25.7,8.3,50,305.5,0.71,n,1
114,27.7,18.7,50,307.23,0.54,n,1
160,21.6,9.7,50,309.07,1.56,n,1
144,23.6,7.9,50,301.99,0.55,n,1
80,25.7,8.3,50,300.35,1.03,n,1
98,25.6,10.8,50,302.84,0.55,n,1
114,26.7,15.1,50,309.61,0.99,n,1
80,25.6,10.8,50,313.83,1.09,n,1
98,25.6,10.8,50,312.23,1.41,n,1
144,24.2,8.6,50,310.4,1.33,n,1
160,22.7,12.2,50,307.47,1.5,n,1
44,25.6,10.8,50,311.37,0.86,n,1
98,22.8,10.4,50,308.65,0.67,n,1
114,27.5,20.2,50,322.64,1.79,n,1
98,22.8,10.4,50,318.78,1.71,n,1
80,22.8,10.4,50,322.39,1.63,n,1
53,22.8,10.4,50,303.87,0.53,n,1
36,26.2,9.4,50,302.26,0.66,n,1
114,23.2,7.9,50,314.22,1.63,n,1
98,23.2,7.9,50,315.27,1.43,n,1
98,23.2,7.9,50,301.8,0.55,n,1
53,23.2,7.9,50,304.43,0.63,n,1
80,23.2,7.9,50,315.23,1.51,n,1
44,23.2,7.9,50,314.22,0.8,n,1
8,19.1,9.7,50,309.29,0.6,n,1
160,21.7,11.2,50,310.57,2.32,n,1
152,23.9,7.9,50,306.17,1.06,n,1
144,23.9,7.9,50,302.63,0.99,n,1
134,23.9,7.9,50,305.49,1.0,n,1
134,23.9,7.9,50,306.47,0.6,n,1
114,27.2,11.9,50,309.76,1.5,n,1
98,26.2,5.8,50,306.15,1.23,n,1
114,27.2,11.9,50,302.96,0.84,n,1
80,26.2,5.8,50,304.59,1.38,n,1
44,26.2,5.8,50,312.92,1.13,n,1
13,26.2,5.8,50,302.25,0.33,n,1
134,25.3,6.5,50,303.64,0.15,n,1
98,27.7,7.2,50,304.54,0.86,n,1
44,27.7,7.2,50,307.6,0.92,n,1
160,22.7,11.2,50,307.02,1.34,n,1
152,25.3,6.5,50,305.48,0.99,n,1
144,25.3,6.5,50,309.9,0.81,n,1
144,25.3,6.5,50,301.41,0.51,n,1
157,25.3,6.5,50,305.16,1.54,n,1
160,22.7,11.2,50,305.15,1.67,n,1
44,27.7,7.2,50,309.94,1.33,n,1
114,27.7,7.2,50,302.06,0.63,n,1
80,27.7,7.2,50,303.88,0.72,n,1
114,26.8,16.6,50,306.14,1.47,n,1
44,25.8,9.4,50,311.39,1.9,n,1
80,25.8,9.4,50,306.98,1.41,n,1
114,25.8,9.4,50,308.64,1.09,n,1
144,24.4,8.6,50,305.19,1.11,n,1
134,24.4,8.6,50,298.37,0.31,n,1
8,18.9,10.4,50,303.69,0.77,n,1
13,22.9,10.1,50,304.19,0.45,n,1
114,25.5,19.8,50,317.56,1.39,n,1
98,22.9,10.1,50,317.12,1.65,n,1
98,22.9,10.1,50,299.87,0.55,n,1
80,22.9,10.1,50,319.84,1.64,n,1
80,22.9,10.1,50,313.68,1.59,n,1
44,22.9,10.1,50,323.57,2.02,n,1
134,23.9,9.0,50,309.66,1.02,n,1
144,23.9,9.0,50,304.85,1.23,n,1
160,22.1,12.2,50,307.66,1.52,n,1
144,22.1,9.0,50,309.54,0.84,n,1
149,20.6,12.6,50,298.21,0.16,n,1
99,18.2,10.8,50,301.44,0.49,n,1
98,20.7,10.1,50,306.21,0.37,n,1
98,20.7,10.1,50,320.26,0.82,n,1
114,22.6,25.9,50,316.47,1.82,n,1
8,16.7,12.2,50,300.63,0.43,n,1
44,20.7,10.1,50,317.43,0.84,n,1
36,22.6,25.9,50,301.62,0.45,n,1
80,20.7,10.1,50,321.58,1.66,n,1
53,20.7,10.1,50,301.68,0.38,n,1
98,20.7,10.1,50,315.57,1.07,n,1
163,20.6,12.6,50,303.53,0.74,n,1
157,22.1,9.0,50,305.35,0.77,n,1
152,22.1,9.0,50,308.13,0.56,n,1
152,21.7,9.4,50,304.5,1.5,n,1
107,17.9,9.4,50,296.16,0.33,n,1
134,21.7,9.4,50,309.53,0.49,n,1
114,21.3,20.2,50,313.27,1.19,n,1
13,20.5,9.4,50,300.44,0.39,n,1
8,16.6,12.2,50,299.16,0.73,n,1
98,20.5,9.4,50,315.16,1.38,n,1
98,20.5,9.4,50,302.21,0.29,n,1
160,20.2,13.0,50,303.82,1.3,n,1
80,20.5,9.4,50,311.4,1.34,n,1
44,20.5,9.4,50,310.08,1.79,n,1
152,21.7,9.4,50,304.21,1.42,n,1
44,20.5,9.4,50,334.42,4.32,l,1
152,22.1,8.3,50,305.78,0.88,n,1
114,21.6,7.9,50,302.26,0.68,n,1
98,21.6,7.9,50,305.13,0.74,n,1
98,21.6,7.9,50,297.48,0.23,n,1
80,21.6,7.9,50,307.16,0.7,n,1
53,21.6,7.9,50,299.13,0.34,n,1
44,21.6,7.9,50,309.83,0.89,n,1
36,22.4,11.5,50,299.82,0.33,n,1
13,21.6,7.9,50,302.59,0.17,n,1
13,21.6,7.9,50,301.47,0.26,n,1
8,19.0,9.7,50,298.59,0.19,n,1
160,20.6,13.0,50,304.55,1.39,n,1
157,22.1,8.3,50,308.2,1.16,n,1
157,22.1,8.3,50,303.0,1.11,n,1
156,22.1,8.3,50,303.23,0.85,n,1
144,22.1,8.3,50,298.85,0.77,n,1
144,22.1,8.3,50,296.88,0.65,n,1
80,21.6,7.9,50,298.38,0.75,n,1
44,21.6,7.9,50,296.65,1.0,n,1
