latitude,longitude,date,temp,wspd,rhum,brightness,frp,confidence,fire_occurred
33.61556,-117.82254,2024-12-14,13.8,3.9,50,297.0,0.61,n,1
34.29292,-118.80576,2024-12-15,12.1,5.5,50,302.56,0.77,n,1
34.15313,-118.19572,2024-12-15,11.5,5.2,50,298.45,0.9,n,1
33.85632,-118.33974,2024-12-16,12.9,11.3,50,295.25,1.52,n,1
34.4294,-118.6476,2024-12-17,11.8,15.1,50,298.41,0.8,n,1
33.77897,-118.23633,2024-12-17,13.9,4.7,50,297.39,1.15,n,1
34.15364,-118.19405,2024-12-17,16.1,7.0,50,307.46,1.22,n,1
33.61238,-117.82515,2024-12-17,15.8,4.4,50,301.49,0.83,n,1
34.29075,-118.80447,2024-12-17,17.2,14.4,50,295.05,0.56,n,1
34.33735,-118.52105,2024-12-17,17.0,14.2,50,295.55,0.68,n,1
34.33546,-118.51851,2024-12-18,21.3,13.9,50,302.33,0.48,n,1
33.61494,-117.82497,2024-12-18,18.8,7.1,50,312.41,1.16,n,1
33.79384,-118.35126,2024-12-18,18.1,9.2,50,295.45,0.4,n,1
33.779,-118.23913,2024-12-18,17.1,5.0,50,300.34,0.8,n,1
33.71561,-117.71114,2024-12-18,22.1,15.7,50,310.58,1.04,n,1
33.82112,-118.24644,2024-12-18,18.1,9.2,50,295.43,0.67,n,1
33.85226,-118.33337,2024-12-18,18.1,9.2,50,300.38,0.68,n,1
33.85293,-118.33749,2024-12-18,18.1,9.2,50,295.36,0.68,n,1
33.85555,-118.33262,2024-12-18,18.1,9.2,50,298.77,0.68,n,1
33.90888,-118.41003,2024-12-18,17.7,6.1,50,299.44,0.93,n,1
34.03681,-118.10413,2024-12-18,20.3,9.8,50,300.54,0.54,n,1
34.04174,-117.8241,2024-12-18,18.5,11.5,50,297.37,0.61,n,1
34.15378,-118.19447,2024-12-18,20.3,9.8,50,312.49,1.64,n,1
34.08057,-117.50124,2024-12-18,19.4,5.8,50,315.47,1.73,n,1
34.29188,-118.8047,2024-12-18,21.6,14.6,50,303.03,0.96,n,1
34.24217,-118.38152,2024-12-18,21.3,13.9,50,297.02,0.38,n,1
34.32104,-118.51328,2024-12-18,21.3,13.9,50,300.38,0.39,n,1
34.43031,-118.64369,2024-12-18,21.3,13.9,50,308.86,1.14,n,1
33.84915,-118.33355,2024-12-18,18.1,9.2,50,334.52,1.76,n,1
34.33461,-118.51856,2024-12-18,21.3,13.9,50,329.63,1.78,n,1
34.15155,-118.19062,2024-12-18,20.3,9.8,50,329.88,2.05,n,1
33.91169,-118.182,2024-12-18,17.1,5.0,50,332.1,1.42,n,1
34.431,-118.64637,2024-12-19,8.3,4.1,50,307.22,1.53,n,1
34.33509,-118.5191,2024-12-19,19.3,10.4,50,308.42,0.93,n,1
34.03592,-118.10643,2024-12-19,19.5,6.3,50,301.83,0.62,n,1
34.31897,-118.51127,2024-12-19,19.3,10.4,50,299.99,0.81,n,1
33.85516,-118.33237,2024-12-19,14.6,5.6,50,298.94,1.13,n,1
33.84782,-118.33366,2024-12-19,14.6,5.6,50,303.47,2.1,n,1
34.04124,-117.82169,2024-12-19,18.1,6.8,50,298.18,0.38,n,1
33.61291,-117.82185,2024-12-19,14.9,4.4,50,307.72,1.17,n,1
33.71768,-117.71146,2024-12-19,15.7,3.8,50,311.94,1.28,n,1
34.11404,-117.92467,2024-12-19,19.5,6.3,50,298.42,0.35,n,1
34.29151,-118.80216,2024-12-19,18.5,1.5,50,308.96,1.57,n,1
34.15413,-118.19245,2024-12-19,19.5,6.3,50,318.28,1.38,n,1
34.15255,-118.19926,2024-12-20,17.8,5.4,50,297.02,1.51,n,1
34.2923,-118.80672,2024-12-20,15.4,2.0,50,301.9,0.83,n,1
34.33417,-118.52407,2024-12-20,16.5,7.2,50,299.13,1.05,n,1
34.3372,-118.52312,2024-12-20,16.5,7.2,50,303.07,1.17,n,1
34.33781,-118.5219,2024-12-21,15.3,3.7,50,301.43,0.74,n,1
33.61385,-117.82246,2024-12-22,14.2,3.3,50,295.78,0.52,n,1
34.43018,-118.64478,2024-12-22,15.5,2.6,50,302.29,1.0,n,1
34.33571,-118.52293,2024-12-22,15.5,2.6,50,300.23,1.32,n,1
34.32062,-118.51291,2024-12-22,15.5,2.6,50,296.17,0.54,n,1
34.15369,-118.19254,2024-12-23,15.0,6.8,50,308.51,0.87,n,1
34.29357,-118.80216,2024-12-23,14.7,3.2,50,301.97,0.69,n,1
34.04166,-117.82123,2024-12-23,14.3,5.9,50,296.17,0.34,n,1
34.03571,-118.10503,2024-12-23,15.0,6.8,50,295.9,0.51,n,1
33.71742,-117.70984,2024-12-23,12.1,2.1,50,309.0,0.91,n,1
34.15297,-118.1936,2024-12-23,15.0,6.8,50,325.98,2.36,n,1
34.42908,-118.64381,2024-12-24,13.2,10.2,50,305.06,1.26,n,1
34.29174,-118.80333,2024-12-24,13.1,9.0,50,315.3,1.57,n,1
34.15553,-118.1956,2024-12-24,12.8,9.5,50,296.8,0.25,n,1
33.71748,-117.71048,2024-12-24,12.0,7.5,50,307.25,1.27,n,1
33.6144,-117.8236,2024-12-24,13.7,6.9,50,301.03,0.57,n,1
34.43286,-118.64679,2024-12-25,7.7,15.7,50,301.98,0.7,n,1
34.33648,-118.52102,2024-12-25,12.3,16.2,50,301.71,0.8,n,1
34.2909,-118.80525,2024-12-25,14.4,14.1,50,304.11,1.0,n,1
34.15366,-118.19448,2024-12-25,11.5,7.1,50,310.63,1.22,n,1
33.85086,-118.33229,2024-12-25,13.4,12.1,50,296.38,1.14,n,1
33.82049,-118.24611,2024-12-25,13.4,12.1,50,299.23,2.1,n,1
33.7165,-117.71328,2024-12-25,10.8,3.1,50,303.46,0.94,n,1
33.71553,-117.71066,2024-12-25,10.8,3.1,50,302.82,1.0,n,1
33.81981,-118.24593,2024-12-26,12.3,7.6,50,295.77,1.06,n,1
34.43174,-118.64309,2024-12-27,14.9,33.4,50,298.07,0.74,n,1
34.42927,-118.64539,2024-12-27,12.9,5.3,50,298.66,1.02,n,1
34.33515,-118.51978,2024-12-27,12.9,5.3,50,302.92,0.98,n,1
34.29282,-118.80236,2024-12-27,12.2,3.0,50,300.8,1.01,n,1
34.1546,-118.19556,2024-12-27,11.5,4.1,50,305.13,0.71,n,1
33.85344,-118.33186,2024-12-27,12.9,8.8,50,298.52,1.25,n,1
34.43205,-118.64417,2024-12-28,14.4,22.5,50,301.37,1.16,n,1
34.15567,-118.19415,2024-12-29,12.3,6.2,50,295.59,0.67,n,1
34.4327,-118.64706,2024-12-29,11.5,18.6,50,295.12,0.55,n,1
34.42937,-118.64782,2024-12-29,11.5,18.6,50,301.76,0.55,n,1
34.33664,-118.52065,2024-12-29,13.1,5.1,50,313.4,1.47,n,1
34.32151,-118.51087,2024-12-29,13.1,5.1,50,302.36,0.37,n,1
34.24514,-118.38267,2024-12-29,13.1,5.1,50,300.56,0.58,n,1
34.29273,-118.80126,2024-12-29,12.0,4.3,50,319.41,1.35,n,1
34.15237,-118.19492,2024-12-29,12.3,6.2,50,303.19,0.67,n,1
34.04171,-117.82211,2024-12-29,11.8,6.0,50,296.79,0.47,n,1
34.03716,-118.10596,2024-12-29,12.3,6.2,50,304.06,0.6,n,1
33.85345,-118.33217,2024-12-29,11.9,8.0,50,299.08,0.9,n,1
33.81541,-118.23723,2024-12-29,12.3,5.0,50,299.62,0.9,n,1
33.71488,-117.71179,2024-12-29,9.1,5.6,50,303.15,0.63,n,1
33.77788,-118.23563,2024-12-29,12.3,5.0,50,296.89,0.56,n,1
33.61289,-117.82209,2024-12-29,12.7,3.5,50,314.08,1.03,n,1
34.43074,-118.64265,2024-12-29,13.1,5.1,50,326.34,2.36,l,1
34.33325,-118.5201,2024-12-29,13.1,5.1,50,326.78,1.43,n,1
34.32164,-118.51414,2024-12-30,13.1,8.2,50,301.17,0.31,n,1
34.43053,-118.6447,2024-12-30,11.3,14.3,50,310.55,0.87,n,1
34.2903,-118.80273,2024-12-30,12.8,3.5,50,296.56,0.63,n,1
34.29438,-118.80197,2024-12-30,12.8,3.5,50,304.95,0.65,n,1
34.33462,-118.52043,2024-12-30,13.1,8.2,50,309.89,1.06,n,1
33.7805,-118.24019,2024-12-31,12.4,3.2,50,295.64,0.54,n,1
34.43127,-118.64677,2024-12-31,6.3,7.0,50,301.51,0.68,n,1
34.43348,-118.64563,2024-12-31,6.3,7.0,50,295.24,0.86,n,1
34.33388,-118.52303,2024-12-31,12.3,6.4,50,301.75,0.45,n,1
34.15307,-118.19469,2024-12-31,12.1,4.7,50,296.45,0.5,n,1
34.04055,-117.82336,2024-12-31,10.7,5.3,50,295.03,0.3,n,1
34.07624,-118.56125,2025-01-01,11.1,4.5,50,296.77,3.0,n,1
34.07591,-118.55034,2025-01-01,11.1,4.5,50,319.63,4.66,n,1
34.43014,-118.64384,2025-01-01,14.0,8.3,50,296.84,0.51,n,1
34.43223,-118.64455,2025-01-01,5.8,4.4,50,295.71,1.01,n,1
34.33534,-118.52039,2025-01-01,14.0,8.3,50,297.11,1.05,n,1
34.24323,-118.38203,2025-01-01,14.0,8.3,50,295.02,0.22,n,1
34.15556,-118.19455,2025-01-01,15.1,8.5,50,304.72,0.37,n,1
34.29238,-118.80295,2025-01-01,13.1,3.2,50,296.8,1.1,n,1
34.07759,-118.54636,2025-01-01,11.1,4.5,50,332.77,4.14,n,1
34.0726,-118.54732,2025-01-01,11.1,4.5,50,337.85,11.15,n,1
34.07593,-118.54524,2025-01-01,11.1,4.5,50,353.79,19.5,n,1
33.61494,-117.82113,2025-01-02,12.8,3.3,50,304.75,0.47,n,1
34.42925,-118.64488,2025-01-02,16.9,12.5,50,301.21,0.91,n,1
34.33742,-118.52102,2025-01-02,16.9,12.5,50,300.16,1.04,n,1
34.29113,-118.80155,2025-01-02,15.7,7.6,50,303.89,1.28,n,1
34.15281,-118.19603,2025-01-02,18.4,5.0,50,307.09,1.22,n,1
33.85412,-118.33364,2025-01-02,12.5,6.8,50,302.01,1.81,n,1
33.71675,-117.71165,2025-01-02,11.8,2.1,50,301.41,0.72,n,1
34.33565,-118.52114,2025-01-03,14.2,6.0,50,299.29,0.6,n,1
34.29184,-118.80423,2025-01-03,13.4,3.1,50,298.53,0.34,n,1
34.43059,-118.64639,2025-01-03,10.0,15.4,50,299.72,0.48,n,1
33.61337,-117.82204,2025-01-03,12.2,4.2,50,299.4,0.63,n,1
34.29152,-118.80551,2025-01-04,14.7,14.2,50,303.69,0.57,n,1
34.29062,-118.80174,2025-01-04,14.7,14.2,50,302.26,1.05,n,1
34.43011,-118.64606,2025-01-04,9.8,17.5,50,308.42,1.44,n,1
34.33394,-118.52032,2025-01-04,13.1,14.0,50,304.05,1.44,n,1
34.32158,-118.51192,2025-01-04,13.1,14.0,50,296.07,0.72,n,1
33.82013,-118.24362,2025-01-04,12.5,7.2,50,295.93,0.4,n,1
34.15376,-118.19453,2025-01-05,15.9,7.0,50,299.25,0.46,n,1
33.71574,-117.71454,2025-01-05,11.9,1.3,50,299.28,0.84,n,1
34.15289,-118.19503,2025-01-05,15.9,7.0,50,295.71,0.61,n,1
33.8169,-118.24321,2025-01-06,14.5,4.0,50,295.87,0.99,n,1
33.82337,-118.24848,2025-01-06,15.1,6.3,50,296.02,0.99,n,1
34.15345,-118.20104,2025-01-06,16.1,6.6,50,295.83,0.88,n,1
33.81828,-118.24044,2025-01-06,14.5,4.0,50,298.32,1.57,n,1
33.7794,-118.24046,2025-01-06,14.5,4.0,50,295.52,0.84,n,1
33.77333,-118.28987,2025-01-06,15.1,6.3,50,295.4,0.8,n,1
33.61674,-117.82381,2025-01-06,14.7,4.7,50,295.37,0.32,n,1
33.82,-118.24437,2025-01-06,15.1,6.3,50,297.51,1.48,n,1
33.85463,-118.33305,2025-01-06,15.1,6.3,50,303.25,1.79,n,1
34.29226,-118.80327,2025-01-06,16.6,6.6,50,308.96,0.78,n,1
34.15361,-118.19611,2025-01-06,16.1,6.6,50,303.76,1.03,n,1
34.33746,-118.52242,2025-01-06,16.3,7.8,50,301.62,0.63,n,1
34.4304,-118.64801,2025-01-06,9.0,17.2,50,297.84,0.86,n,1
34.29366,-118.80275,2025-01-07,16.6,31.4,50,310.25,1.33,n,1
34.15556,-118.19301,2025-01-07,14.5,11.7,50,309.21,1.56,n,1
33.71464,-117.71283,2025-01-07,13.9,27.2,50,298.14,0.72,n,1
33.81573,-118.23775,2025-01-07,14.7,12.6,50,297.45,1.05,n,1
34.4299,-118.64459,2025-01-07,14.9,31.1,50,311.33,0.86,n,1
34.33566,-118.51929,2025-01-07,14.9,31.1,50,313.03,1.25,n,1
33.61427,-117.82108,2025-01-07,16.3,24.5,50,295.67,0.52,n,1
34.03759,-118.57298,2025-01-07,16.8,20.9,50,326.39,11.57,n,1
34.04539,-118.54736,2025-01-07,16.8,20.9,50,356.49,80.92,l,1
34.05526,-118.53992,2025-01-07,16.8,20.9,50,330.07,80.92,n,1
34.05272,-118.5483,2025-01-07,16.8,20.9,50,351.9,80.92,n,1
34.04766,-118.56494,2025-01-07,16.8,20.9,50,355.85,81.3,n,1
34.04472,-118.57464,2025-01-07,16.8,20.9,50,330.36,11.57,n,1
34.05016,-118.55674,2025-01-07,16.8,20.9,50,279.63,81.3,l,1
34.06005,-118.54927,2025-01-07,16.8,20.9,50,344.34,34.54,n,1
34.05758,-118.5574,2025-01-07,16.8,20.9,50,334.55,32.71,n,1
34.06276,-118.54034,2025-01-07,16.8,20.9,50,356.82,34.54,l,1
34.06744,-118.55001,2025-01-07,16.8,20.9,50,342.03,34.54,n,1
34.05154,-118.54543,2025-01-07,16.8,20.9,50,367.0,118.57,h,1
34.04625,-118.56249,2025-01-07,16.8,20.9,50,351.39,42.79,n,1
34.04346,-118.57147,2025-01-07,16.8,20.9,50,342.19,42.79,n,1
34.0562,-118.55506,2025-01-07,16.8,20.9,50,344.02,118.57,n,1
34.05392,-118.5624,2025-01-07,16.8,20.9,50,334.52,42.79,n,1
34.0589,-118.54635,2025-01-07,16.8,20.9,50,356.0,118.57,l,1
34.06642,-118.5467,2025-01-07,16.8,20.9,50,356.44,36.95,l,1
34.04279,-118.55589,2025-01-07,16.8,20.9,50,355.46,81.3,n,1
34.06199,-118.54417,2025-01-07,16.8,20.9,50,356.59,83.38,n,1
34.0615,-118.54975,2025-01-07,16.8,20.9,50,329.18,12.51,n,1
34.063,-118.53262,2025-01-07,16.8,20.9,50,367.0,106.02,l,1
34.06705,-118.53973,2025-01-07,16.8,20.9,50,367.0,83.38,h,1
34.06755,-118.53401,2025-01-07,16.8,20.9,50,344.67,106.02,n,1
34.06654,-118.54547,2025-01-07,16.8,20.9,50,354.28,83.38,n,1
34.06607,-118.55087,2025-01-07,16.8,20.9,50,329.57,12.51,n,1
34.07161,-118.54099,2025-01-07,16.8,20.9,50,367.0,175.37,h,1
34.07212,-118.53522,2025-01-07,16.8,20.9,50,343.97,90.39,n,1
34.0711,-118.54676,2025-01-07,16.8,20.9,50,344.22,175.37,n,1
34.06528,-118.54726,2025-01-07,16.8,20.9,50,348.35,49.0,n,1
34.06574,-118.54161,2025-01-07,16.8,20.9,50,367.0,158.53,l,1
34.07031,-118.54295,2025-01-07,16.8,20.9,50,367.0,158.53,h,1
34.07078,-118.53707,2025-01-07,16.8,20.9,50,347.78,158.53,n,1
34.06985,-118.54851,2025-01-07,16.8,20.9,50,339.0,49.0,n,1
34.07537,-118.53818,2025-01-07,16.8,20.9,50,341.65,65.74,n,1
34.03763,-118.55579,2025-01-07,16.8,20.9,50,334.66,2.56,n,1
34.07489,-118.54412,2025-01-07,16.8,20.9,50,306.94,65.74,l,1
34.04321,-118.54524,2025-01-07,16.8,20.9,50,342.48,69.3,n,1
34.04271,-118.55099,2025-01-07,16.8,20.9,50,349.14,69.3,n,1
34.04221,-118.55679,2025-01-07,16.8,20.9,50,335.91,168.51,n,1
34.04171,-118.56258,2025-01-07,16.8,20.9,50,343.9,168.51,n,1
34.04679,-118.55788,2025-01-07,16.8,20.9,50,367.0,168.51,h,1
34.04627,-118.56377,2025-01-07,16.8,20.9,50,367.0,168.51,h,1
34.04926,-118.52931,2025-01-07,16.8,20.9,50,328.04,4.64,n,1
34.04877,-118.53493,2025-01-07,16.8,20.9,50,335.56,4.61,n,1
34.04827,-118.54077,2025-01-07,16.8,20.9,50,326.83,4.61,n,1
34.04776,-118.54655,2025-01-07,16.8,20.9,50,351.27,69.3,n,1
34.05285,-118.54179,2025-01-07,16.8,20.9,50,367.0,124.0,h,1
34.05185,-118.55328,2025-01-07,16.8,20.9,50,367.0,149.62,h,1
34.05435,-118.5246,2025-01-07,16.8,20.9,50,338.3,257.71,n,1
34.05386,-118.53021,2025-01-07,16.8,20.9,50,340.5,257.71,n,1
34.05337,-118.5359,2025-01-07,16.8,20.9,50,345.38,124.0,n,1
34.05234,-118.54762,2025-01-07,16.8,20.9,50,352.56,149.62,n,1
34.05135,-118.55912,2025-01-07,16.8,20.9,50,367.0,379.41,l,1
34.05843,-118.53138,2025-01-07,16.8,20.9,50,367.0,257.71,h,1
34.05693,-118.54867,2025-01-07,16.8,20.9,50,367.0,149.62,h,1
34.05894,-118.52561,2025-01-07,16.8,20.9,50,347.32,257.71,n,1
34.05742,-118.54296,2025-01-07,16.8,20.9,50,354.43,124.0,n,1
34.05589,-118.56045,2025-01-07,16.8,20.9,50,347.71,379.41,n,1
34.05793,-118.53712,2025-01-07,16.8,20.9,50,367.0,124.0,l,1
34.06248,-118.53847,2025-01-07,16.8,20.9,50,367.0,83.38,h,1
34.06351,-118.52681,2025-01-07,16.8,20.9,50,332.31,106.02,n,1
34.19932,-118.08157,2025-01-08,14.7,10.7,50,331.58,32.28,n,1
34.19699,-118.0685,2025-01-08,14.7,10.7,50,330.37,14.6,n,1
34.19623,-118.06419,2025-01-08,14.7,10.7,50,331.02,12.7,n,1
34.20783,-118.12943,2025-01-08,14.7,10.7,50,296.15,5.59,n,1
34.20397,-118.10771,2025-01-08,14.7,10.7,50,318.96,1.97,n,1
34.19542,-118.05967,2025-01-08,14.7,10.7,50,310.72,12.7,n,1
34.20438,-118.12998,2025-01-08,14.7,10.7,50,328.88,5.59,n,1
34.20361,-118.12561,2025-01-08,14.7,10.7,50,342.8,32.36,n,1
34.20282,-118.12117,2025-01-08,14.7,10.7,50,343.34,32.36,n,1
34.19817,-118.09505,2025-01-08,14.7,10.7,50,336.32,4.66,n,1
34.19666,-118.08656,2025-01-08,14.7,10.7,50,356.31,21.76,n,1
34.19591,-118.08232,2025-01-08,14.7,10.7,50,329.39,32.28,n,1
34.19514,-118.07799,2025-01-08,14.7,10.7,50,349.19,32.28,n,1
34.19434,-118.07349,2025-01-08,14.7,10.7,50,328.33,14.6,n,1
34.19355,-118.06907,2025-01-08,14.7,10.7,50,329.62,14.6,n,1
34.19278,-118.06478,2025-01-08,14.7,10.7,50,345.92,12.7,n,1
34.19199,-118.06033,2025-01-08,14.7,10.7,50,326.14,12.7,n,1
34.19117,-118.05576,2025-01-08,14.7,10.7,50,324.99,3.48,n,1
34.19034,-118.05116,2025-01-08,14.7,10.7,50,327.99,3.48,n,1
34.20206,-118.11692,2025-01-08,14.7,10.7,50,317.84,4.7,n,1
34.20131,-118.11266,2025-01-08,14.7,10.7,50,310.78,4.7,n,1
34.20052,-118.10823,2025-01-08,14.7,10.7,50,302.36,1.97,n,1
34.19971,-118.10371,2025-01-08,14.7,10.7,50,317.48,1.97,n,1
34.19893,-118.09933,2025-01-08,14.7,10.7,50,317.06,4.66,n,1
34.19741,-118.09077,2025-01-08,14.7,10.7,50,316.83,21.76,n,1
34.20097,-118.13066,2025-01-08,14.7,10.7,50,328.76,4.8,n,1
34.20019,-118.12627,2025-01-08,14.7,10.7,50,350.5,67.87,n,1
34.19941,-118.12192,2025-01-08,14.7,10.7,50,336.3,67.87,n,1
34.19863,-118.11749,2025-01-08,14.7,10.7,50,352.26,49.27,n,1
34.19785,-118.11317,2025-01-08,14.7,10.7,50,324.94,49.27,n,1
34.19399,-118.09143,2025-01-08,14.7,10.7,50,329.08,2.51,n,1
34.19089,-118.07405,2025-01-08,14.7,10.7,50,334.4,5.17,n,1
34.19011,-118.06967,2025-01-08,14.7,10.7,50,345.08,5.17,n,1
34.18934,-118.06535,2025-01-08,14.7,10.7,50,320.8,2.64,n,1
34.18856,-118.06098,2025-01-08,14.7,10.7,50,334.22,2.64,n,1
34.18776,-118.0565,2025-01-08,14.7,10.7,50,367.0,16.58,h,1
34.18693,-118.05188,2025-01-08,14.7,10.7,50,330.65,16.58,n,1
34.19706,-118.10868,2025-01-08,14.7,10.7,50,307.79,10.28,n,1
34.19624,-118.10412,2025-01-08,14.7,10.7,50,308.05,10.28,n,1
34.19322,-118.08713,2025-01-08,14.7,10.7,50,308.12,2.51,n,1
34.19168,-118.07848,2025-01-08,14.7,10.7,50,316.73,5.63,n,1
34.19678,-118.12701,2025-01-08,14.7,10.7,50,333.93,67.87,n,1
34.19599,-118.12257,2025-01-08,14.7,10.7,50,367.0,67.87,h,1
34.19442,-118.11374,2025-01-08,14.7,10.7,50,337.02,49.27,n,1
34.19361,-118.10925,2025-01-08,14.7,10.7,50,352.36,10.28,n,1
34.19283,-118.10486,2025-01-08,14.7,10.7,50,324.1,10.28,n,1
34.18509,-118.06146,2025-01-08,14.7,10.7,50,330.09,2.64,n,1
34.1843,-118.05701,2025-01-08,14.7,10.7,50,346.31,16.58,n,1
34.18348,-118.05244,2025-01-08,14.7,10.7,50,351.05,16.58,n,1
34.18263,-118.04771,2025-01-08,14.7,10.7,50,334.98,4.89,n,1
34.18666,-118.07023,2025-01-08,14.7,10.7,50,304.12,5.17,n,1
34.18588,-118.06586,2025-01-08,14.7,10.7,50,301.34,2.64,n,1
34.19337,-118.12775,2025-01-08,14.7,10.7,50,327.92,19.22,n,1
34.19258,-118.12333,2025-01-08,14.7,10.7,50,343.27,19.22,n,1
34.1918,-118.11893,2025-01-08,14.7,10.7,50,339.57,52.56,n,1
34.19101,-118.11453,2025-01-08,14.7,10.7,50,330.22,52.56,n,1
34.1902,-118.11001,2025-01-08,14.7,10.7,50,354.79,8.84,n,1
34.1894,-118.1055,2025-01-08,14.7,10.7,50,337.04,8.84,n,1
34.18002,-118.05293,2025-01-08,14.7,10.7,50,320.54,3.73,n,1
34.17917,-118.04825,2025-01-08,14.7,10.7,50,346.46,16.91,n,1
34.1832,-118.07075,2025-01-08,14.7,10.7,50,304.79,1.18,n,1
34.18241,-118.06629,2025-01-08,14.7,10.7,50,299.79,0.88,n,1
34.18163,-118.06192,2025-01-08,14.7,10.7,50,307.93,0.88,n,1
34.18084,-118.0575,2025-01-08,14.7,10.7,50,314.02,3.73,n,1
34.17836,-118.0437,2025-01-08,14.7,10.7,50,299.35,16.91,n,1
34.18998,-118.12857,2025-01-08,14.7,10.7,50,323.19,19.22,n,1
34.18918,-118.12411,2025-01-08,14.7,10.7,50,342.59,19.22,n,1
34.18839,-118.11965,2025-01-08,14.7,10.7,50,344.0,52.56,n,1
34.18759,-118.11521,2025-01-08,14.7,10.7,50,328.56,52.56,n,1
34.18679,-118.11072,2025-01-08,14.7,10.7,50,325.08,8.84,n,1
34.18599,-118.10625,2025-01-08,14.7,10.7,50,342.0,8.84,n,1
34.18521,-118.10187,2025-01-08,14.7,10.7,50,333.64,2.86,n,1
34.17736,-118.05794,2025-01-08,14.7,10.7,50,340.98,3.73,n,1
34.17655,-118.05343,2025-01-08,14.7,10.7,50,331.13,3.73,n,1
34.1757,-118.04874,2025-01-08,14.7,10.7,50,355.16,16.91,n,1
34.18443,-118.09751,2025-01-08,14.7,10.7,50,304.06,2.86,n,1
34.17975,-118.07131,2025-01-08,14.7,10.7,50,302.72,1.18,n,1
34.17895,-118.06681,2025-01-08,14.7,10.7,50,300.43,0.88,n,1
34.17815,-118.06238,2025-01-08,14.7,10.7,50,308.76,0.88,n,1
34.18419,-118.11597,2025-01-08,14.7,10.7,50,355.59,5.39,n,1
34.17943,-118.08937,2025-01-08,14.7,10.7,50,330.93,3.33,n,1
34.17708,-118.07621,2025-01-08,14.7,10.7,50,337.65,20.07,n,1
34.17631,-118.07187,2025-01-08,14.7,10.7,50,353.98,20.07,n,1
34.17551,-118.06744,2025-01-08,14.7,10.7,50,350.87,17.31,n,1
34.17469,-118.06288,2025-01-08,14.7,10.7,50,351.85,17.31,n,1
34.17389,-118.0584,2025-01-08,14.7,10.7,50,346.52,5.21,n,1
34.17311,-118.05403,2025-01-08,14.7,10.7,50,345.73,5.21,n,1
34.17226,-118.04935,2025-01-08,14.7,10.7,50,342.71,13.61,n,1
34.18658,-118.12934,2025-01-08,14.7,10.7,50,302.98,1.16,n,1
34.18579,-118.1249,2025-01-08,14.7,10.7,50,308.54,1.16,n,1
34.18499,-118.12045,2025-01-08,14.7,10.7,50,312.86,5.39,n,1
34.1834,-118.11156,2025-01-08,14.7,10.7,50,301.92,1.67,n,1
34.1826,-118.10707,2025-01-08,14.7,10.7,50,319.94,1.67,n,1
34.181,-118.09818,2025-01-08,14.7,10.7,50,300.49,2.55,n,1
34.1802,-118.0937,2025-01-08,14.7,10.7,50,310.28,3.33,n,1
34.17865,-118.085,2025-01-08,14.7,10.7,50,318.21,2.07,n,1
34.17759,-118.09892,2025-01-08,14.7,10.7,50,330.25,2.55,n,1
34.17681,-118.09452,2025-01-08,14.7,10.7,50,343.2,3.33,n,1
34.17367,-118.07698,2025-01-08,14.7,10.7,50,346.82,20.07,n,1
34.17286,-118.07247,2025-01-08,14.7,10.7,50,342.92,20.07,n,1
34.17206,-118.068,2025-01-08,14.7,10.7,50,346.69,17.31,n,1
34.17128,-118.06361,2025-01-08,14.7,10.7,50,322.71,17.31,n,1
34.1816,-118.12128,2025-01-08,14.7,10.7,50,299.65,5.39,n,1
34.1808,-118.11681,2025-01-08,14.7,10.7,50,310.32,5.39,n,1
34.18,-118.11236,2025-01-08,14.7,10.7,50,297.26,1.67,n,1
34.17045,-118.05905,2025-01-08,14.7,10.7,50,299.17,5.21,n,1
34.16965,-118.05457,2025-01-08,14.7,10.7,50,296.08,5.21,n,1
34.17723,-118.09658,2025-01-08,14.7,10.7,50,344.34,10.61,n,1
34.17414,-118.079,2025-01-08,14.7,10.7,50,328.6,2.91,n,1
34.17337,-118.07462,2025-01-08,14.7,10.7,50,354.21,22.89,n,1
34.17259,-118.07018,2025-01-08,14.7,10.7,50,342.68,22.89,n,1
34.17179,-118.06561,2025-01-08,14.7,10.7,50,342.7,8.85,n,1
34.18116,-118.11896,2025-01-08,14.7,10.7,50,306.36,0.81,n,1
34.18038,-118.11449,2025-01-08,14.7,10.7,50,303.33,0.81,n,1
34.17646,-118.09219,2025-01-08,14.7,10.7,50,318.42,1.4,n,1
34.171,-118.06113,2025-01-08,14.7,10.7,50,306.41,8.85,n,1
34.17022,-118.05663,2025-01-08,14.7,10.7,50,304.24,1.15,n,1
34.17384,-118.09741,2025-01-08,14.7,10.7,50,345.9,10.61,n,1
34.16995,-118.07529,2025-01-08,14.7,10.7,50,322.29,22.89,n,1
34.16917,-118.07085,2025-01-08,14.7,10.7,50,335.01,22.89,n,1
34.17306,-118.09295,2025-01-08,14.7,10.7,50,312.16,1.4,n,1
34.17229,-118.08858,2025-01-08,14.7,10.7,50,304.69,1.4,n,1
34.17073,-118.07972,2025-01-08,14.7,10.7,50,307.11,2.91,n,1
34.16681,-118.05742,2025-01-08,14.7,10.7,50,312.75,1.15,n,1
34.17045,-118.09824,2025-01-08,14.7,10.7,50,343.18,15.66,n,1
34.16967,-118.0938,2025-01-08,14.7,10.7,50,325.84,4.48,n,1
34.16888,-118.08936,2025-01-08,14.7,10.7,50,325.37,4.48,n,1
34.16785,-118.10356,2025-01-08,14.7,10.7,50,324.15,15.66,n,1
